Date,Cases,Distinct activities,Number of distinct activities,Number of simple cycles in period,Average number of simple cycles per trace,Median number of simple cycles per trace,Number of activity repetitions in period,Average number of activity repetitions per trace,Median number of activity repetitions per trace,Number of participants in period,Average number of participants per trace,Median number of participants per trace,Handover of work in period,Average handover of work per trace,Median handover of work per trace,Average handover of work from participant,Median handover of work from participant,Simple Variant Entropy,Simple Normalized Variant Entropy,Simple Sequence Entropy,Simple Normalized Sequence Entropy,Simple Sequence Entropy (linear forgetting),Simple Normalized Sequence Entropy (linear forgetting),"Simple Sequence Entropy (exponential forgetting, k1)","Simple Normalized Sequence Entropy (exponential forgetting, k1)",Enriched Variant Entropy,Enriched Normalized Variant Entropy,Enriched Sequence Entropy,Enriched Normalized Sequence Entropy,Enriched Sequence Entropy (linear forgetting),Enriched Normalized Sequence Entropy (linear forgetting),"Enriched Sequence Entropy (exponential forgetting, k1)","Enriched Normalized Sequence Entropy (exponential forgetting, k1)",Median throughput time,Average throughput time,PM4Py median throughput time,Median cycle time,Average cycle time,Ratio to shortest,Ratio to median,Magnitude,Support,Variety,Level of detail,Time granularity,Structure,Affinity,Minimum trace length,Average trace length,Maximum trace length,Distinct traces,Deviation from random,Lempel-Ziv,Pentland task complexity
2017-01-01,122,"['Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",10,0,0,0.0,31,0.2540983606557377,0.0,2,1.9426229508196722,2.0,115,0.9426229508196722,1.0,57.5,57.5,116.08215956685692,0.5649738111424351,638.5077553066872,0.18321187065352915,72.0572661320265,0.02067593762567022,268.67095021752834,0.07709179249666515,2621.335605851105,0.7521596973054859,2621.335605851105,0.7521596973054859,231.34762147796886,0.06638232683934221,1063.516720280919,0.3051629148973824,572551.5,920408.0409836066,596168.0,0.0,0.0,,0.9039963306576396,552,122,10,4.270491803278689,11497.394957983193,0.88,0.6769641271131582,1,4.524590163934426,12,0.09836065573770492,0.5520674256873697,144,74
2017-02-01,217,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",11,0,0,0.0,34,0.15668202764976957,0.0,2,1.9815668202764978,2.0,213,0.9815668202764977,1.0,106.5,106.5,137.8792800262952,0.5612590649163829,1429.9552704126281,0.21135742281019448,169.9132243739372,0.025114366825392233,603.8142196567993,0.08924797856508025,5250.751166415795,0.7760978663556554,5250.751166415795,0.7760978663556554,525.1012808315488,0.07761365388643433,2148.0647199044292,0.3174990383422926,638583.0,1192494.2949308755,638583.0,0.0,0.0,,1.0082528625291305,982,217,11,4.368663594470046,8340.465437788018,0.859504132231405,0.7188207194703607,3,4.525345622119816,12,0.05990783410138248,0.544230356187599,209,89
2017-03-01,253,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",12,0,0,0.0,37,0.14624505928853754,0.0,2,1.9881422924901186,2.0,250,0.9881422924901185,1.0,125.0,125.0,122.82980305465333,0.5702268938510103,1564.2052759674666,0.18777267991393476,294.2823593666153,0.03532668513439682,702.0276498557635,0.0842738579215992,6477.99330073694,0.7776410048173181,6477.99330073694,0.7776410048173181,1125.6419693006185,0.13512600452549062,2847.0173831865854,0.3417659382793321,606969.0,1095443.043478261,606969.0,0.0,0.0,,0.9583378068574387,1178,253,12,4.509881422924901,8043.76,0.8958333333333334,0.6508562588013936,1,4.6561264822134385,11,0.043478260869565216,0.5619111033810595,253,80
2017-04-01,222,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration FOR_APPROVAL by SUPERVISOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",13,0,0,0.0,41,0.18468468468468469,0.0,2,1.9684684684684686,2.0,215,0.9684684684684685,1.0,107.5,107.5,185.10791292282607,0.5910147547929145,1331.4700458574202,0.18821926217119245,309.7239036951594,0.04378318897346562,624.5302547205647,0.08828484284180374,5472.377594926208,0.7735862150589254,5472.377594926208,0.7735862150589254,1167.2510577802577,0.16500493837431052,2500.951563856732,0.3535395028521817,694697.0,1137551.7027027027,697194.0,0.0,0.0,,1.0968507442891517,1021,222,13,4.414414414414415,10600.826484018266,0.893491124260355,0.6535261336166317,1,4.599099099099099,13,0.07207207207207207,0.5601654912290244,227,109
2017-05-01,275,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",12,0,0,0.0,55,0.2,0.0,2,1.9563636363636363,2.0,263,0.9563636363636364,1.0,131.5,131.5,167.86022631440756,0.5850286129089389,1970.995825455855,0.2161856550657014,597.894750557922,0.06557916898672979,989.2199138602082,0.10850106952024875,7103.391982617507,0.7791246582652954,7103.391982617507,0.7791246582652954,2076.6383301915866,0.22777289122019373,3515.2687981836293,0.38556686830708337,786880.0,1354298.6981818182,786880.0,0.0,0.0,,1.2423976405054977,1275,275,12,4.4363636363636365,8213.085501858735,0.8819444444444444,0.6145136352256456,1,4.636363636363637,13,0.06909090909090909,0.5724353200326809,281,106
2017-06-01,298,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",12,0,0,0.0,43,0.14429530201342283,0.0,2,1.976510067114094,2.0,291,0.9765100671140939,1.0,145.5,145.5,128.9278188133504,0.5849631293153248,2240.717111004127,0.22570101186579888,642.7317401237593,0.06474052587530357,1105.8955586242182,0.1113936897137031,7788.238840750256,0.784486974449945,7788.238840750256,0.784486974449945,2164.2638007886694,0.2180000890713164,3795.998241581006,0.38236002213670256,769016.0,1729127.8825503355,772026.0,0.0,0.0,,1.214192334169093,1374,298,12,4.466442953020135,17446.202702702703,0.875,0.6411154518994667,1,4.610738255033557,10,0.05369127516778524,0.5610943111930449,296,84
2017-07-01,223,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by ADMINISTRATION', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",13,0,0,0.0,49,0.21973094170403587,0.0,2,1.9730941704035874,2.0,217,0.9730941704035875,1.0,108.5,108.5,126.91449099535429,0.5630142085626592,1703.4941609063976,0.23500684184771062,609.0457233923094,0.08402136930080475,903.874009715974,0.12469463137963152,5600.12991902991,0.7725702126902735,5600.12991902991,0.7725702126902735,1907.0984226207179,0.26309522373377353,2908.1940488822215,0.4012021376958925,867009.0,2234514.466367713,867009.0,0.0,0.0,,1.3689125862863856,1043,223,13,4.457399103139013,24336.117117117115,0.8875739644970414,0.6522167813647635,1,4.677130044843049,11,0.05829596412556054,0.5632319128531103,243,79
2017-08-01,143,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by ADMINISTRATION', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",12,0,0,0.0,57,0.3986013986013986,0.0,2,1.944055944055944,2.0,135,0.9440559440559441,1.0,67.5,67.5,161.1606257019273,0.5720709433241531,1114.242082779936,0.24499505131246552,455.6110573118564,0.10017792012141269,623.1842950808841,0.13702324720095654,3412.185582941782,0.75025759204392,3412.185582941782,0.75025759204392,1318.7290899895806,0.289956829007191,1856.638329363862,0.4082301411882919,963865.0,3037765.9020979023,963865.0,0.0,0.0,,1.5218376394950075,695,143,12,4.461538461538462,27963.216783216783,0.8680555555555556,0.6279765054757672,3,4.86013986013986,13,0.09090909090909091,0.5796867197932373,178,101
2017-09-01,268,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by ADMINISTRATION', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",13,0,0,0.0,52,0.19402985074626866,0.0,2,1.955223880597015,2.0,257,0.9589552238805971,1.0,128.5,128.5,167.94197350393466,0.5748418567983263,1881.6973397705933,0.2224342441643133,851.5337408373249,0.10065926120013143,1094.2698425152305,0.129352941191569,6630.4527913402135,0.7837816018216438,6630.4527913402135,0.7837816018216438,2931.7280252308233,0.3465577027743769,3805.16164056181,0.4498057341913408,550616.5,1813342.0298507463,551365.0,0.0,0.0,,0.8693633596271292,1194,268,13,4.2611940298507465,23476.316981132077,0.8816568047337279,0.6942073697943226,1,4.455223880597015,13,0.06343283582089553,0.5391739269670031,256,106
2017-10-01,296,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration FOR_APPROVAL by PRE_APPROVER', 'Declaration REJECTED by ADMINISTRATION', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'Payment Handled', 'Request Payment']",14,0,0,0.0,46,0.1554054054054054,0.0,2,1.9594594594594594,2.0,286,0.9662162162162162,1.0,143.0,143.0,162.860235848963,0.6002179309172448,1772.4385444232444,0.17838485052455433,905.1128390867459,0.09109394456374967,1091.0046131637598,0.10980278862314287,7771.623672017753,0.7821653006971213,7771.623672017753,0.7821653006971213,3855.8997994562437,0.38807219100929896,4704.6121958567555,0.47348978387681734,614520.0,1663436.5067567567,615727.0,0.0,0.0,,0.970260011746948,1375,296,14,4.489864864864865,13822.14089347079,0.8877551020408163,0.5989157665640719,1,4.64527027027027,11,0.05405405405405405,0.5719953124885958,302,95
