Date,Cases,Distinct activities,Number of distinct activities,Number of simple cycles in period,Average number of simple cycles per trace,Median number of simple cycles per trace,Number of activity repetitions in period,Average number of activity repetitions per trace,Median number of activity repetitions per trace,Number of participants in period,Average number of participants per trace,Median number of participants per trace,Handover of work in period,Average handover of work per trace,Median handover of work per trace,Average handover of work from participant,Median handover of work from participant,Simple Variant Entropy,Simple Normalized Variant Entropy,Simple Sequence Entropy,Simple Normalized Sequence Entropy,Simple Sequence Entropy (linear forgetting),Simple Normalized Sequence Entropy (linear forgetting),"Simple Sequence Entropy (exponential forgetting, k1)","Simple Normalized Sequence Entropy (exponential forgetting, k1)",Enriched Variant Entropy,Enriched Normalized Variant Entropy,Enriched Sequence Entropy,Enriched Normalized Sequence Entropy,Enriched Sequence Entropy (linear forgetting),Enriched Normalized Sequence Entropy (linear forgetting),"Enriched Sequence Entropy (exponential forgetting, k1)","Enriched Normalized Sequence Entropy (exponential forgetting, k1)",Median throughput time,Average throughput time,PM4Py median throughput time,Median cycle time,Average cycle time,Ratio to shortest,Ratio to median,Magnitude,Support,Variety,Level of detail,Time granularity,Structure,Affinity,Minimum trace length,Average trace length,Maximum trace length,Distinct traces,Deviation from random,Lempel-Ziv,Pentland task complexity
2016-10-01,1,"['Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Start trip']",8,0,0.0,0.0,0,0.0,0.0,2,2.0,2.0,1,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16479053.0,16479053.0,16479053.0,0.0,0.0,28.340283522308077,2.8874374359904365,8,1,8,8.0,0.0,0.890625,,8,8.0,8,1.0,0.6433038507957468,8,8
2016-11-01,2,"['Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Start trip']",8,0,0.0,0.0,0,0.0,0.0,2,2.0,2.0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.090354888959126,0.25000000000000006,11.090354888959126,0.25000000000000006,7.829773688429642,0.17649961986844268,8.666125785529712,0.19535276085162012,13109457.5,13109457.5,16479053.0,0.0,0.0,22.545333301230844,2.2970214581520914,16,2,8,8.0,2.5,0.890625,1.0,8,8.0,8,0.5,0.6433038507957468,12,8
2016-12-01,20,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by PRE_APPROVER', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Start trip']",12,0,0.0,0.0,0,0.0,0.0,2,2.0,2.0,36,1.8,2.0,18.0,18.0,24.95525662153744,0.3460415113974705,125.36388105156664,0.12266950872983583,49.731405794597414,0.04866255787628345,73.78022590571675,0.07219451081055597,580.6184200489814,0.5681395291009296,580.6184200489814,0.5681395291009296,248.40895292993676,0.24307004509116906,344.7454151003967,0.3373360042182621,31449600.0,28338854.65,31449600.0,0.0,0.0,54.086274293988865,5.510556485674561,194,20,12,9.7,2.8,0.875,0.718102949681897,8,9.7,10,0.15,0.7109389645702391,70,28
2017-01-01,161,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by PRE_APPROVER', 'Declaration APPROVED by SUPERVISOR', 'Declaration FINAL_APPROVED by DIRECTOR', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by DIRECTOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Start trip']",25,0,0.0,0.0,38,0.2360248447204969,0.0,2,1.9875776397515528,2.0,210,1.3043478260869565,1.0,105.0,105.0,800.830741986026,0.6179582117592147,3715.344044961696,0.36367376209944896,1248.1110147827055,0.1221704431058866,1968.2484218198201,0.19266057184669064,7116.640937192486,0.6966072460098166,7116.640937192486,0.6966072460098166,2306.5712044987185,0.2257770524987692,3723.5121425442003,0.3644732904179779,8995917.0,16807321.062111802,8995917.0,0.0,0.0,15.470964158143742,1.5762524410148313,1409,161,25,8.51552795031056,9220.614906832297,0.9152,0.44276986640904314,3,8.751552795031056,18,0.19875776397515527,0.7348083314747118,416,340
2017-02-01,322,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by PRE_APPROVER', 'Declaration APPROVED by SUPERVISOR', 'Declaration FINAL_APPROVED by DIRECTOR', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by DIRECTOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Send Reminder', 'Start trip']",27,2,0.006211180124223602,0.0,73,0.2267080745341615,0.0,2,1.9875776397515528,2.0,437,1.3571428571428572,1.0,218.5,218.5,1289.5960361856369,0.6418516845411198,6870.615292501678,0.3144504499229891,2596.0020372678687,0.11881235869963074,3812.9874483515573,0.17451066136585971,15833.149218087769,0.7246426532946949,15833.149218087769,0.7246426532946949,5646.190728034864,0.2584116762758099,8583.073442237235,0.3928252697511805,10569803.0,18018725.94099379,10570387.0,0.0,0.0,18.177695878212326,1.852026622721829,2758,322,27,8.338509316770187,7211.301242236025,0.906721536351166,0.4555768289397574,3,8.565217391304348,18,0.14285714285714285,0.7274158362540069,721,500
2017-03-01,443,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration APPROVED by SUPERVISOR', 'Declaration FINAL_APPROVED by DIRECTOR', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by DIRECTOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Send Reminder', 'Start trip']",28,3,0.006772009029345372,0.0,126,0.28442437923250563,0.0,2,1.9774266365688487,2.0,576,1.3002257336343115,1.0,288.0,288.0,2274.2378369693056,0.6751894422315842,11028.105587087794,0.33856984256269257,4558.967588537416,0.13996319916511907,6312.308408219502,0.19379187541333645,23839.76819932619,0.7318960180638229,23839.76819932619,0.7318960180638229,9199.940445290908,0.28244401212437303,13245.752887230614,0.4066530225195511,10222464.0,16883211.683972914,10222464.0,0.0,0.0,17.580350524789715,1.7911663517111416,3935,443,28,8.598194130925508,7297.241534988713,0.889030612244898,0.4310482900612565,3,8.882618510158014,18,0.17155756207674944,0.7367825786095386,1003,839
2017-04-01,496,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration APPROVED by SUPERVISOR', 'Declaration FINAL_APPROVED by DIRECTOR', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by DIRECTOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Send Reminder', 'Start trip']",28,3,0.006048387096774193,0.0,177,0.35685483870967744,0.0,2,1.9758064516129032,2.0,638,1.2862903225806452,1.0,319.0,319.0,2776.048378322914,0.682369170730775,12933.271388362955,0.3446669317783456,5704.519604285715,0.15202335203819217,7583.057595762294,0.2020856994759693,27543.637326552678,0.7340278172698317,27543.637326552678,0.7340278172698317,11540.451928984374,0.3075488048041344,15770.257509045041,0.4202715697969262,10667449.5,16902405.40120968,10711678.0,0.0,0.0,18.34562600714395,1.86913611072417,4465,496,28,8.64516129032258,6654.0161290322585,0.875,0.42134823929246285,3,9.002016129032258,21,0.1814516129032258,0.741657011903379,1132,1013
2017-05-01,582,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration APPROVED by SUPERVISOR', 'Declaration FINAL_APPROVED by DIRECTOR', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by DIRECTOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Send Reminder', 'Start trip']",28,3,0.005154639175257732,0.0,224,0.3848797250859107,0.0,2,1.9639175257731958,2.0,722,1.2405498281786942,1.0,361.0,361.0,3064.2652328610175,0.6862666683235794,15536.963279329313,0.34005623038812033,5758.668017857738,0.1260394906651195,8544.73532615945,0.18701791543420698,33703.72275239275,0.7376705925844055,33703.72275239275,0.7376705925844055,11720.789153400963,0.25653194289145237,18080.40290045858,0.3957242830333695,10475926.5,16157684.5,10479964.0,0.0,0.0,18.01624930564035,1.8355777090336605,5325,582,28,8.764604810996564,7253.70618556701,0.8737244897959184,0.41046950760652795,3,9.149484536082474,21,0.17697594501718214,0.74589397002887,1330,1121
2017-06-01,650,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration APPROVED by SUPERVISOR', 'Declaration FINAL_APPROVED by DIRECTOR', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by DIRECTOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Send Reminder', 'Start trip']",28,3,0.004615384615384616,0.0,279,0.42923076923076925,0.0,2,1.96,2.0,803,1.2353846153846153,1.0,401.5,401.5,3764.555907650714,0.6949648299925332,18601.990505316804,0.35558684478717084,7720.800980050009,0.14758717670246024,10664.434570401794,0.20385628297383215,38709.41513055924,0.7399508555763511,38709.41513055924,0.7399508555763511,15274.169499105346,0.29197379373884447,21717.22174765941,0.41513613054400494,10807534.0,15979510.001538461,10811654.0,0.0,0.0,18.586539999415276,1.893681527836549,6012,650,28,8.82,6372.390769230769,0.8698979591836735,0.3964358575316383,3,9.249230769230769,21,0.19076923076923077,0.7504042425915173,1471,1362
2017-07-01,634,"['Declaration APPROVED by ADMINISTRATION', 'Declaration APPROVED by BUDGET OWNER', 'Declaration APPROVED by PRE_APPROVER', 'Declaration APPROVED by SUPERVISOR', 'Declaration FINAL_APPROVED by DIRECTOR', 'Declaration FINAL_APPROVED by SUPERVISOR', 'Declaration REJECTED by DIRECTOR', 'Declaration REJECTED by EMPLOYEE', 'Declaration REJECTED by MISSING', 'Declaration REJECTED by PRE_APPROVER', 'Declaration REJECTED by SUPERVISOR', 'Declaration SAVED by EMPLOYEE', 'Declaration SUBMITTED by EMPLOYEE', 'End trip', 'Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request Payment', 'Send Reminder', 'Start trip']",28,4,0.006309148264984227,0.0,274,0.43217665615141954,0.0,2,1.9621451104100947,2.0,804,1.2681388012618298,1.0,402.0,402.0,3962.1233878163703,0.6966982409597798,19430.97492326233,0.38299424755991524,8887.500808468252,0.1751770921567301,11620.304251467845,0.22904201671734759,37510.253443644884,0.739345882034544,37510.253443644884,0.739345882034544,16324.282067931492,0.3217597754232268,21946.04058718747,0.43256745144304104,11410423.5,16767595.24763407,11410755.0,0.0,0.0,19.62337502644156,1.9993190127129892,5849,634,28,8.793375394321767,6549.036277602524,0.8686224489795918,0.37850093878129354,3,9.225552050473187,21,0.2066246056782334,0.7546563658417296,1445,1440
